"ID","From","Genero","age","playBefore","Session","Trial","Stimulus_Number","CrucesColisiones","x_Cursor","y_Cursor","x_start_green","y_start_green","x_start_red","y_start_red","vel_x_green","vel_y_green","vel_x_red","vel_y_red","x_Collision","y_Collision","x_Desap","y_Desap","x_desap_green","y_desap_green","x_desap_red","y_desap_red","Timeout","Score","Cumulative_Score","Error","Distancia","r","Tiempo_respuesta","stimulus","Distancia_signo","Dist_Collision_DissapRed","dd","Distancia.t","Error.t","cut","Inside","distance"
"_02-10-2022_152542000","Tyssa","Male",21,"NO",1,12,"9","Colision",-0.254629713435885,0.309983762585311,-2.93046434565751,-1.42620149118333,-3.10209653097117,0.705054001811557,6.06696954070165,3.49168735602122,6.54753965957989,-2.47582802436447,-0.763689509692636,-0.179170292604326,NA,NA,-1.26637887954712,-0.468483090400696,-1.3061957359314,0.0259700790047646,0,10.4354052068473,0,0.17002820176662,0.705984111629597,0.685203602206995,602,"19",0.705984111629597,0.579996187549315,1.08924509277207,0.115646226945524,0.120937260937904,"[0.4,0.8)",0,0.4
"_02-10-2022_152542000","Tyssa","Male",21,"NO",1,13,"11","Colision",0.0231480594361608,-0.726795799551958,2.30965627900306,1.76703003868511,-1.82878286070156,0.684227992163053,-4.87648164210375,-5.02194452321261,6.71114794906919,-1.99009879295085,0.568055692537432,-0.026521576747965,NA,NA,0.972105264663696,0.389583051204681,0.011991024017334,0.138372004032135,0,8.43154831702295,0,0.0969094102938784,0.887303959044344,0.881995964804975,1002,"111",0.887303959044344,0.579998110823518,0.865239740070843,0.31110084338853,-0.362435298517598,"[0.8,1.2)",0,0.8
"_02-10-2022_152542000","Tyssa","Male",21,"NO",1,14,"15","Colision",-0.214120454892045,-0.338727471824601,-3.01950626814252,1.59358938042467,-2.90191609692577,-0.882599781201312,6.23685659852645,-3.17830454321436,5.90760411911955,3.75502510933839,-0.7920574829545,0.45848061499097,NA,NA,-1.30882835388184,0.721824288368225,-1.28154897689819,0.147350341081619,0,8.44191118466556,0,0.447892843091409,0.984658286965486,0.876894488064157,1095,"115",0.984658286965486,0.580003422391742,1.17289184914549,0.423127121652054,0.980518879876341,"[0.8,1.2)",0,0.8
"_02-10-2022_152542000","Tyssa","Male",21,"NO",1,15,"7","Colision",-0.37037045213257,-0.408232246939948,-3.27847121383659,-1.72713664617892,1.31851343747853,-1.94941234192908,6.56790088071447,2.42129676436205,-6.30365614296789,3.04366871246252,-0.932792327867141,-0.862387801763898,NA,NA,-1.4769880771637,-1.06301307678223,-0.410489171743393,-1.11458015441895,0,7.46939857215024,0,0.231575474050495,0.722893930173883,0.684798097325431,861,"17",0.722893930173883,0.580001353131627,0.707486309452824,0.131121980586765,0.406389236686472,"[0.4,0.8)",0,0.4
"_02-10-2022_152542000","Tyssa","Male",21,"NO",2,0,"17","Cruce",-0.381944526002239,-0.130213146478557,0.606062394834691,-1.31256190969276,1.12619216438797,1.32419198830523,-5.75354092479734,3.98707497128938,-4.90848790962757,-4.99066593162075,-0.626839231907595,-0.458188701559318,NA,NA,-0.950132787227631,-0.234153121709824,-0.201436817646027,-0.0256641916930676,0,10.1792493286765,0,0.0553898599365904,0.409318191277891,0.405553134776701,983,"017",-0.409318191277891,0.606666849015678,0.2085989374919,-1.38650830991611,-0.755388145742748,"[0.4,0.8)",0,0.4
"_02-10-2022_152542000","Tyssa","Male",21,"NO",2,1,"29","Cruce",-0.0405093468470157,0.669091767347941,2.21548214412264,-1.91465941613975,-2.06862152415598,-0.252939467260889,-4.13970218407654,5.64472017261724,6.19990721347299,3.24979238480331,0.14563105208437,0.907700670168864,NA,NA,1.09579133987427,-0.387897610664368,-0.391694068908691,0.62605220079422,0,9.51990218289892,0,0.124947292897102,0.302625935140629,0.275627702920853,1214,"029",-0.302625935140629,0.606666420655773,0.353812257134583,-1.18450270922563,-0.149080843052352,"[0,0.4)",1,0
"_02-10-2022_152542000","Tyssa","Male",21,"NO",2,2,"21","Cruce",-0.312500082784227,-0.19392585700096,2.59895803529048,1.35480618266739,1.33354772842329,-1.57110975678939,-6.44250126312989,-2.73754953828599,-5.47635290915372,4.35999527687859,-0.622292596274468,-0.0139685864756056,NA,NA,0.856418251991272,0.614362359046936,-0.147675827145576,-0.391833752393723,0,10.2051360318742,0,0.0522327998950689,0.358268084860397,0.354440058747114,677,"021",-0.358268084860397,0.606665609007692,0.257554985014129,-1.30458315440567,-0.801908980190645,"[0,0.4)",1,0
"_02-10-2022_152542000","Tyssa","Male",21,"NO",2,3,"25","Cruce",0.578703605180253,0.56483460467492,1.7783808488906,1.52056741014527,-1.33241411605396,1.79472346655294,-4.76639862369598,-5.12654310037759,5.85038672762719,-3.84356281816802,0.757009715241458,0.422022460064357,NA,NA,0.471024990081787,0.114429101347923,0.272262692451477,0.740490913391113,0,10.4015149544702,0,0.0214888689895884,0.228447756682851,0.227434839114361,1117,"025",-0.228447756682851,0.580001579194476,0.353215475009015,-1.01239092218824,-1.31987965412291,"[0,0.4)",1,0
"_02-10-2022_152542000","Tyssa","Male",21,"NO",2,4,"31","Cruce",-0.393518599871907,-0.547241797170644,0.735114477147858,-1.42492884026327,-2.13347895026534,-1.97510961431222,-4.68372567748066,5.20218355867114,5.22182619026855,4.66181630253976,-0.268541025169426,-0.310175220548021,NA,NA,-0.531722068786621,-0.0178627371788025,-0.721097707748413,-0.714197635650635,0,9.83256770660128,0,0.09364426603844,0.267992454987233,0.2510989991382,908,"031",-0.267992454987233,0.606664374141293,0.367671489130888,-1.10586660015268,-0.384972241937221,"[0,0.4)",1,0
"_02-10-2022_152542000","Tyssa","Male",21,"NO",2,5,"27","Cruce",0.76388878709495,-1.05115141675691,2.71481184576972,1.98063157795182,-1.61890227341444,-0.905832190909487,-3.67093730644859,-5.96021973522151,6.99508730468761,-0.262209076498465,0.879343192545425,-0.999478289658939,NA,NA,1.70792949199677,0.345829904079437,0.299749195575714,-0.97775399684906,0,0,0,0.0560199105598465,0.12649044154404,0.113409000625493,845,"027",-0.12649044154404,0.580000988121068,0.469907162814925,-0.769984216954852,-0.750022937761334,"[0,0.4)",1,0
"_02-10-2022_152542000","Tyssa","Male",21,"NO",2,6,"26","Cruce",-0.688657483548456,0.385280602293604,0.324465218461921,1.63875317597683,-3.03449501809839,0.925327400021751,-4.22749232276027,-5.57927492251484,6.8685932687127,-1.34997278083469,-0.581425993558137,0.443194264009363,NA,NA,-0.818971157073975,0.129691332578659,-1.17670798301697,0.560192286968231,0,9.98542237469207,0,0.0775650870657276,0.121871180591932,0.094001286838837,1028,"026",0.121871180591932,0.606670573169945,0.518447092254535,-0.490428063549874,-0.518427619583911,"[0,0.4)",1,0
"_02-10-2022_152542000","Tyssa","Male",21,"NO",2,7,"19","Cruce",0.84490730418263,-0.309767148859872,-2.30217935307196,1.52210420590521,2.5802361902894,0.952518200736277,5.70447545663123,-4.05696435339183,-5.6844978821281,-4.08490928027553,0.550058375243652,-0.506377970790699,NA,NA,-0.759252309799194,0.424790412187576,1.04271376132965,-0.152353018522263,0,10.4333391064326,0,0.0126123909204863,0.354389201580378,0.354164698681343,908,"019",-0.354389201580378,0.606665473113653,0.252797553229855,-1.29798594761718,-1.58757222837933,"[0,0.4)",1,0
"_02-10-2022_152542000","Tyssa","Male",21,"NO",2,8,"23","Cruce",-0.515046375503428,-0.558825926356535,-1.97848802692823,-1.16304064917862,1.37176923339284,-1.7545235510787,5.93136757317999,3.71737524495831,-5.82189978499102,3.8865772722952,-0.707480689818232,-0.3664602395447,NA,NA,-0.351600080728531,-0.143417835235596,-0.225094273686409,-0.688489198684692,0,10.1973226112432,0,0.0531469311749941,0.272094694524531,0.266853754882854,919,"023",-0.272094694524531,0.579999400855976,0.317623653934893,-1.11560309418387,-0.788601335773918,"[0,0.4)",1,0
"_02-10-2022_152542000","Tyssa","Male",21,"NO",2,9,"18","Cruce",1.09953692931534,0.217310729098181,2.40648528644422,-0.226634403650628,2.66851288979541,1.78487097545539,-6.92305960328117,1.03501001416237,-4.88751305135205,-5.01120905299943,0.92297251431254,-0.00484654347297697,NA,NA,0.507589995861053,0.057253934442997,1.32794046401978,0.410369604825974,0,10.3657551295227,0,0.0287755543642736,0.283776049732067,0.282313325708449,955,"018",-0.283776049732067,0.580003008697629,0.299065050052262,-1.14313412271743,-1.18124847096058,"[0,0.4)",1,0
"_02-10-2022_152542000","Tyssa","Male",21,"NO",2,10,"24","Cruce",1.09953692931534,0.0840932434604313,-2.34303784200961,-1.03443097286775,2.66237602230832,-1.49890190575952,6.4904958923438,2.62172902327228,-4.9284645708089,4.97093924467816,0.902210104162288,0.276433538768396,NA,NA,-0.587514877319336,-0.325315952301025,1.32934761047363,-0.154381811618805,0,10.4475698343242,0,0.00533790514444373,0.275558823346555,0.275507117680845,1284,"024",-0.275558823346555,0.606669857028614,0.331184693289835,-1.12468545430789,-1.99879589816672,"[0,0.4)",1,0
"_02-10-2022_152542000","Tyssa","Male",21,"NO",2,11,"20","Cruce",1.15162026172885,0.947110867809332,-1.50135963915653,-1.621974502365,3.34824734061273,0.979930258786296,4.69923840385097,5.18817486441737,-6.99996577796254,-0.0218885210393226,0.848259562768961,0.972112929843681,NA,NA,-0.230326950550079,-0.218698024749756,1.45491826534271,0.974009811878204,0,10.380335376794,0,0.0259505219852755,0.304389252076023,0.303281036644384,909,"020",-0.304389252076023,0.606661668123112,0.304488476281408,-1.19022800692864,-1.23750920961046,"[0,0.4)",1,0
"_02-10-2022_152542000","Tyssa","Male",21,"NO",2,12,"22","Cruce",-0.995370441094673,0.512706023338409,0.426116378568393,1.32236524925395,1.60593093949388,-0.152556643739023,-5.78421343791698,-3.94244529507013,-6.77400883334154,1.76431412333825,-0.813357929556674,0.477555543167496,NA,NA,-1.13837611675262,0.25602850317955,-0.226276695728302,0.324648410081863,0,10.4347392890411,0,0.0122320969960102,0.185375593357421,0.184971582724742,807,"022",0.185375593357421,0.60666709690069,0.791751763537929,-0.417387889754675,-1.60637788849162,"[0,0.4)",1,0
"_02-10-2022_152542000","Tyssa","Male",21,"NO",2,13,"30","Cruce",0.27777768456887,-0.24605443833747,-3.04790195478492,1.56787227336325,-2.49277892978582,-1.55102607475632,5.64718912850996,-4.13633351494278,6.35172030991646,2.94204845381491,-0.22430739052994,-0.500294484108138,NA,NA,-1.52047717571259,0.449093818664551,-0.774790287017822,-0.755270957946777,0,10.4089704371463,0,0.0197513757567207,0.562785415154345,0.562438713697915,807,"030",0.562785415154345,0.606666647786801,1.16927362009631,-0.0293061211639124,-1.37497567097494,"[0.4,0.8)",0,0.4
"_02-10-2022_152542000","Tyssa","Male",21,"NO",2,14,"32","Cruce",-0.943287108681165,0.605379056825539,-1.95368652368112,1.7985728964414,-2.98627124170345,-0.836170410472869,4.53937083195156,-5.32861261962506,5.61485970963347,4.18011368758491,-0.980964202548642,0.65672733509317,NA,NA,-0.708600759506226,0.337011903524399,-1.44619393348694,0.310374557971954,0,10.1093532210561,0,0.0636883747896644,0.0636883747896644,0,877,"032",0.0636883747896644,0.57999909376524,0.583046249263368,-0.553422403009141,-0.674997232269427,"[0,0.4)",1,0
"_02-10-2022_152542000","Tyssa","Male",21,"NO",2,15,"28","Cruce",-0.596064892591107,-0.634122766064828,2.61006625226579,1.01991031480309,-2.44496858922595,0.797428997975134,-6.10069492380696,-3.43242209622243,5.61312466284713,-4.18244324759312,-0.440281209637689,-0.696300733308124,NA,NA,0.936728417873383,0.0784462988376617,-0.905371844768524,-0.3497554063797,0,10.2730158238566,0,0.043221276777058,0.167733882936751,0.162069666251278,1109,"028",-0.167733882936751,0.580002553875698,0.420161380804535,-0.867180212477472,-0.930126275408097,"[0,0.4)",1,0
"_02-10-2022_152542000","Tyssa","Male",21,"NO",2,0,"3","Colision",1.35995359138288,-0.0896686943279379,-1.83301137036305,0.731053427803153,2.67107111340137,1.74852986840069,6.89733580974369,-1.19447006141942,-5.71409514479669,-4.04340409509252,0.630322847402556,0.304456977296218,NA,NA,0.0588280409574509,0.403428435325623,1.10377335548401,0.639484405517578,0,7.11550630159217,0,0.26385399181195,0.82927442236842,0.786178821006631,751,"13",0.82927442236842,0.57999893212247,0.772847045850294,0.24013898982855,0.522592790260665,"[0.8,1.2)",0,0.8
"_02-10-2022_152542000","Tyssa","Male",21,"NO",2,1,"1","Colision",-0.69444452048329,0.732804477870343,1.26196936485647,-1.21637629595538,1.70979985621981,1.597225046652,-5.05399313582647,4.8432585500899,-6.30791851164382,-3.03482520921077,-0.543028183652989,0.513358900505294,NA,NA,-0.124268382787704,0.112059861421585,-0.0203730519860983,0.764814555644989,0,9.64204375987753,0,0.053675610646701,0.266614456630144,0.261155504069684,796,"11",0.266614456630144,0.579998563066727,0.67483108236143,-0.332382926632904,-0.781451066934985,"[0,0.4)",1,0
"_02-10-2022_152542000","Tyssa","Male",21,"NO",2,2,"16","Colision",-0.619213040330445,0.84285370513631,1.42788127372771,-0.692906521721185,-3.05121188476282,0.395282466676105,-5.63038901681486,4.15917293693477,6.91107182695862,1.11224376942236,-0.582971946563311,0.792512384326946,NA,NA,-0.0950043275952339,0.432050585746765,-1.18193459510803,0.696117699146271,0,9.85728432115368,0,0.0190261887145421,0.0620295531038997,0.0590395596296936,1007,"116",0.0620295531038997,0.606669753393711,0.581538479952283,-0.554836100594342,-1.39608315757808,"[0,0.4)",1,0
"_02-10-2022_152542000","Tyssa","Male",21,"NO",2,3,"8","Colision",-1.04745377350818,-1.05694348134986,1.39327164602178,1.08023963924011,1.81214240309901,-1.56924098292494,-5.24851410808677,-4.6317490926446,-6.42135222790303,2.78679664941753,-0.481197678294929,-0.57395646527582,NA,NA,-0.0263268053531647,-0.172538489103317,0.0753182172775269,-0.815476059913635,0,8.80606305893274,0,0.012707448502965,0.744259647611144,0.74415115656351,921,"18",0.744259647611144,0.60666436900384,1.1484439293705,0.150306997979304,-1.58189733819567,"[0.4,0.8)",0,0.4
"_02-10-2022_152542000","Tyssa","Male",21,"NO",2,4,"5","Colision",1.2962961850997,1.22512996827072,-1.31570317657369,-0.161051250720796,3.05962270738888,-0.413153981983011,6.31928847226579,3.01107841217873,-5.93162400282943,3.71696605971293,0.941185563521231,0.914333896485891,NA,NA,0.417587518692017,0.664844691753387,1.43266463279724,0.60635632276535,0,5.99852364868239,0,0.127834298923451,0.471908626531378,0.454264398575853,888,"15",0.471908626531378,0.580001604697093,0.63362226752178,-0.127453969667296,-0.130306716315635,"[0.4,0.8)",0,0.4
"_02-10-2022_152542000","Tyssa","Male",21,"NO",2,5,"12","Colision",-0.844907480788982,0.443201248223061,1.80328261261498,1.98935113941537,-2.80287481377563,1.82552069769187,-6.35217100678571,-2.9410752286453,6.54506978710798,-2.48234999181951,-0.465349889808491,0.938967129184905,NA,NA,0.0609716847538948,1.18265426158905,-1.007657289505,1.14465165138245,0,6.8686071285524,0,0.290418123645776,0.624377909279938,0.552725146030877,1140,"112",0.624377909279938,0.580002964162444,0.720083445393359,0.0349673544362465,0.604078158354563,"[0.4,0.8)",0,0.4
"_02-10-2022_152542000","Tyssa","Male",21,"NO",2,6,"13","Colision",0.850694341117464,-0.222886179965688,-2.01139961963623,1.0887337130447,-1.70142395192792,-1.685683920036,6.20536037958953,-3.23936761720872,5.33742851000624,4.52900175541725,0.204800515931455,-0.0681832931012687,NA,NA,-0.332998991012573,0.212562680244446,-0.257777333259583,-0.460694551467896,0,6.98254704631313,0,0.161760845817406,0.664162492630832,0.644162437105764,1126,"113",0.664162492630832,0.606665768365712,1.13369408327502,0.0766642056896098,0.0746375918837061,"[0.4,0.8)",0,0.4
"_02-10-2022_152542000","Tyssa","Male",21,"NO",2,7,"4","Colision",-0.642361188069782,0.680675896533832,1.83427772420472,-1.2621635524821,2.17355081910314,0.94184545313455,-5.71733346653721,4.03882384270639,-6.66729813225278,-2.13240137302022,-0.207627085272855,0.180273534198757,NA,NA,0.287873327732086,-0.169758468866348,0.370206892490387,0.365080505609512,0,10.249659670391,0,0.157879003283784,0.662869718998517,0.643793821566572,628,"14",0.662869718998517,0.606667720040968,1.06061046974937,0.0734217712599232,0.0495303965259324,"[0.4,0.8)",0,0.4
"_02-10-2022_152542000","Tyssa","Male",21,"NO",2,8,"14","Colision",0.0868054657193387,-0.726795799551958,2.79984497672555,-1.96978577479369,-1.74018015575833,-1.70789049972175,-6.18846492520911,3.27152898037854,6.52360544574576,2.53822221017708,0.589678932008014,-0.801382567515645,NA,NA,1.10244011878967,-1.07245171070099,0.0491512902081013,-1.01169204711914,0,9.93936540081923,0,0.169094071509,0.508374772242345,0.479428935331364,1219,"114",0.508374772242345,0.580000179966237,0.287373813718808,-0.088830797194091,0.114018874480195,"[0.4,0.8)",0,0.4
"_02-10-2022_152542000","Tyssa","Male",21,"NO",2,9,"2","Colision",0.624999900658928,-1.24228954832412,-2.45613193592083,0.197689758132936,1.98231487106902,0.381147231979663,6.34651124456229,-2.95326853209194,-6.08113981500928,-3.46694945886277,-0.189520777148583,-0.857049003328471,NA,NA,-0.739553332328796,-0.601099252700806,0.337509334087372,-0.556580245494843,0,0,0,0.00634806443752979,0.901029528974801,0.901007166543335,792,"12",0.901029528974801,0.606664827218017,0.743537540312692,0.329821304430428,-1.91394473928909,"[0.8,1.2)",0,0.8
"_02-10-2022_152542000","Tyssa","Male",21,"NO",2,10,"10","Colision",-0.283564898110056,-0.00278772543375327,-3.26041055728071,-1.29588716235114,-2.75044797421212,1.42857652383281,6.44045192820437,2.74236740071213,5.01255669561232,-4.88613092060294,-0.960249154350581,-0.31647023352538,NA,NA,-1.49389231204987,-0.543692708015442,-1.37557768821716,0.088381215929985,0,9.32650178996505,0,0.0236683638702727,0.745854073211674,0.74547844172595,979,"110",0.745854073211674,0.580002144107996,1.09581189518406,0.151942223137782,-1.2721452698031,"[0.4,0.8)",0,0.4
"_02-10-2022_152542000","Tyssa","Male",21,"NO",2,11,"6","Colision",-0.543981560177599,-0.941102189490947,2.38782951803986,0.780310230344131,2.73082166729146,-1.35135008128721,-5.75336633545711,-3.98732690032167,-6.71374435336161,1.98132197224607,0.333055826805174,-0.643735091199325,NA,NA,0.831681251525879,-0.298167079687119,0.914917230606079,-0.815450847148895,0,5.61836360659606,0,0.255171710434182,0.926078705786905,0.890229839707726,702,"16",0.926078705786905,0.606670416350173,1.46429981273728,0.359846903829556,0.492252130733937,"[0.8,1.2)",0,0.8
"_02-10-2022_152542000","Tyssa","Male",21,"NO",2,12,"9","Colision",-0.295138971979724,0.124637695611051,-2.93046434565751,-1.42620149118333,-3.10209653097117,0.705054001811557,6.06696954070165,3.49168735602122,6.54753965957989,-2.47582802436447,-0.763689509692636,-0.179170292604326,NA,NA,-1.26637887954712,-0.468483090400696,-1.3061957359314,0.0259700790047646,0,9.24152581847475,0,0.0296040755227917,0.558425375582569,0.557640115851589,727,"19",0.558425375582569,0.579996187549315,1.01585977304902,-0.0313278729476569,-1.1675554392376,"[0.4,0.8)",0,0.4
"_02-10-2022_152542000","Tyssa","Male",21,"NO",2,13,"11","Colision",0.283564721503704,0.65750763816205,2.30965627900306,1.76703003868511,-1.82878286070156,0.684227992163053,-4.87648164210375,-5.02194452321261,6.71114794906919,-1.99009879295085,0.568055692537432,-0.026521576747965,NA,NA,0.990682363510132,0.408714264631271,-0.0135752558708191,0.145953327417374,0,0,0,0.574922139819507,0.740831343458229,0.467221160260838,934,"111",-0.740831343458229,0.606664777874177,0.591591057230916,-1.67137876222332,1.21016040229595,"[0.4,0.8)",0,0.4
